,Gen,Mean,Min,Max,Std,-Std,+Std,type
0,0,-3.6649999940302225,-4.100000012665987,-3.3999999826774,0.18172782623923464,-3.8467278202694573,-3.4832721677909877,random
1,1,-3.030000001611188,-3.499999986961484,-0.2000001547858119,0.947681330422375,-3.977681332033563,-2.082318671188813,random
2,2,-1.025000185985118,-3.1999999741092324,4.649999513290823,2.4033568849716413,-3.4283570709567597,1.3783566989865232,random
3,3,1.1849996497388928,-2.2500000493600965,13.749999128747731,4.577501835909626,-3.392502186170733,5.762501485648519,random
4,4,1.7699996282812207,-2.2500000493600965,13.749999128747731,4.441294665696171,-2.6712950374149504,6.211294293977392,random
5,5,3.4199995984788982,-2.2500000493600965,13.749999128747731,4.790051955204922,-1.370052356726024,8.21005155368382,random
6,6,4.004999565705657,-0.900000146124512,13.749999128747731,4.82454379231912,-0.8195442266134627,8.829543358024777,random
7,7,4.899999530753121,-0.900000146124512,13.749999128747731,4.436946955330679,0.4630525754224415,9.3369464860838,random
8,8,5.069999507116154,0.699999806471169,13.749999128747731,4.241650452736254,0.8283490543798999,9.311649959852407,random
9,9,7.53499947427772,1.899999625980854,17.34999917121604,4.978656782171151,2.5563426921065693,12.513656256448872,random
10,10,7.549999474920332,1.899999625980854,17.34999917121604,4.972876266468645,2.5771232084516873,12.522875741388976,random
11,11,7.909999494627118,2.099999557249248,17.34999917121604,4.649236323484997,3.2607631711421208,12.559235818112114,random
12,12,9.619999471958726,2.099999557249248,17.34999917121604,4.678899312965515,4.941100158993211,14.29889878492424,random
13,13,10.354999461211264,2.099999557249248,17.34999917121604,4.30118866166999,6.053810799541274,14.656188122881254,random
14,14,10.424999444745481,2.099999557249248,17.34999917121604,4.315973107529954,6.109026337215527,14.740972552275435,random
15,15,10.794999425951392,2.099999557249248,17.34999917121604,4.3958188940192935,6.399180531932099,15.190818319970685,random
16,16,11.124999369960278,4.399999578483403,17.34999917121604,4.089574942085322,7.035424427874957,15.214574312045599,random
17,17,11.689999351790174,5.699999791570008,17.34999917121604,3.4638704511227356,8.226128900667439,15.15386980291291,random
18,18,12.11499931574799,7.249999664723873,17.34999917121604,2.9210484473963656,9.193950868351624,15.036047763144357,random
19,19,13.339999252278357,9.949999431148171,17.64999914402142,2.9486266712206737,10.391372581057684,16.28862592349903,random
20,20,13.339999252278357,9.949999431148171,17.64999914402142,2.9486266712206737,10.391372581057684,16.28862592349903,random
21,21,13.339999252278357,9.949999431148171,17.64999914402142,2.9486266712206737,10.391372581057684,16.28862592349903,random
22,22,13.429999256273732,9.949999431148171,17.64999914402142,2.909140637666564,10.520858618607168,16.339139893940295,random
23,23,13.429999256273732,9.949999431148171,17.64999914402142,2.909140637666564,10.520858618607168,16.339139893940295,random
24,24,13.519999252259732,9.949999431148171,17.64999914402142,2.9207189592943346,10.599280292965396,16.440718211554067,random
25,25,14.13499923623167,9.949999431148171,18.69999919040129,3.2774264620132136,10.857572774218456,17.41242569824488,random
26,26,14.13499923623167,9.949999431148171,18.69999919040129,3.2774264620132136,10.857572774218456,17.41242569824488,random
27,27,14.284999234927819,9.949999431148171,18.849999158177525,3.4508729594836725,10.834126275444145,17.735872194411492,random
28,28,14.284999234927819,9.949999431148171,18.849999158177525,3.4508729594836725,10.834126275444145,17.735872194411492,random
29,29,14.284999234927819,9.949999431148171,18.849999158177525,3.4508729594836725,10.834126275444145,17.735872194411492,random
30,30,15.929999197879805,9.949999431148171,24.09999903663993,5.3860094794604665,10.54398971841934,21.31600867734027,random
31,31,16.319999203272165,9.949999431148171,26.799998881760985,5.834132140150666,10.4858670631215,22.15413134342283,random
32,32,16.319999203272165,9.949999431148171,26.799998881760985,5.834132140150666,10.4858670631215,22.15413134342283,random
33,33,17.309999176533893,9.949999431148171,30.399998805485662,6.15811640371017,11.151882772823722,23.468115580244064,random
34,34,18.324999150726946,9.949999431148171,30.399998805485662,6.620016786328725,11.70498236439822,24.945015937055672,random
35,35,20.379999041790143,9.949999431148171,30.399998805485662,5.610757359020532,14.76924168276961,25.990756400810675,random
36,36,21.169999013934284,9.949999431148171,30.749998781830072,5.912706485954978,15.257292527979306,27.08270549988926,random
37,37,21.4799990080297,9.949999431148171,30.749998781830072,6.250407812753938,15.229591195275763,27.73040682078364,random
38,38,22.439999026665465,9.949999431148171,37.04999870667234,7.326383623829812,15.113615402835652,29.766382650495277,random
39,39,22.439999026665465,9.949999431148171,37.04999870667234,7.326383623829812,15.113615402835652,29.766382650495277,random
